Average Dollar per Unit traded,Net realized gains YTD,Net realized losses YTD,Total dollar value traded,Total units traded,Days since last login,Days since last trade,Id,Age,Age Group,Children,DOB,Estimated income,Gender,Homeowner,Status,Address 1,Address 2,City,Latitude,Longitude,State,Country,Churn Risk
165.0165094,874.5875,0,17491.75,106,1,10,1484,33,Adult,1,5/10/08,12374.9,F,Y,S,201 CORPORATE DR,,DALLAS,,,TX,United States,Low
165.0165094,0,874.5875,17491.75,106,2,6,1627,33,Adult,1,2/17/68,12374.9,F,Y,S,33645 205TH AVE SW,,AUSTIN,,,TX,United States,High
165.0165094,0,874.5875,17491.75,106,1,10,1750,33,Adult,1,1/11/18,12374.9,F,Y,S,702 MAIN ST W,,COVINGTON,,,WA,United States,High
165.0165094,0,874.5875,17491.75,106,1,7,1867,33,Adult,1,9/27/92,12374.9,F,Y,S,1605 S COOPER ST APT 115,,EL PASO,31.79488,-106.34411,TX,United States,High
165.0165094,0,874.5875,17491.75,106,2,10,2000,33,Adult,1,12/7/66,12374.9,F,Y,S,RR 19 BOX 314A,,MAYAGUEZ,,,PR,United States,High
166.6833333,0,50.005,2000.2,12,1,11,66,27,Young adult,0,11/26/77,47870.8,M,Y,M,13232 IVAN TORS BLVD,,MOUNT HOLLY,,,NJ,United States,Medium
166.6833333,0,100.01,2000.2,12,4,17,340,27,Young adult,0,10/12/45,47870.8,M,Y,M,248 W 88TH ST PH A,,FALL RIVER,41.679049,-71.14417,MA,United States,High
166.6833333,0,100.01,2000.2,12,2,15,620,27,Young adult,0,4/24/34,47870.8,M,Y,M,266 ALTA VIEW DR SW,,SEASIDE,,,CA,United States,High
171.1935294,0,72.75725,2910.29,17,1,13,43,60,Adult,0,12/27/41,80405.1,F,N,M,26808 STATE HIGHWAY M # 1576,,LEECHBURG,,,PA,United States,Medium
171.1935294,0,145.5145,2910.29,17,2,16,598,60,Adult,0,10/7/33,80405.1,F,N,M,1059 N MARTIN LUTHER KING JR BLVD,,IRONDALE,,,OH,United States,High
171.7729008,0,2250.225,45004.5,262,3,6,1076,23,Young adult,0,10/31/91,30000,F,N,S,18469 CALLE 16,,GAINESVILLE,29.643582,-82.408748,FL,United States,High
171.7729008,2250.225,0,45004.5,262,3,6,1498,23,Young adult,0,10/10/89,32962.6,F,N,S,1296 W OAK DRIVE CIR,,OXLY,,,MO,United States,Low
175.0175,0,1400.14,28002.8,160,5,10,218,22,Young adult,1,12/5/70,13829.4,F,N,M,HC 63 BOX 66,,WESTMINSTER,,,MD,United States,High
175.0175,0,350.035,7000.7,40,4,18,244,20,Young adult,0,11/7/56,96681,M,Y,M,199 E STATE ROUTE 4,,GLENBURN,,,ND,United States,High
175.3422078,0,1350.135,27002.7,154,5,9,229,19,Young adult,0,9/18/40,32962.6,F,N,S,1380 HOWARD ST FL 4,,HUNTSVILLE,34.733646,-86.585312,AL,United States,High
175.3422078,1350.135,0,27002.7,154,2,7,505,24,Young adult,0,11/13/87,40120,F,N,S,7200 SHADYVILLA LN UNIT 25,,AIKEN,33.559713,-81.712973,SC,United States,Low
177.160559,0,1426.1425,28522.85,161,3,8,68,37,Adult,0,8/20/46,7325.5,F,N,S,23755AJ LORAIN RD STE 100,,CAMAS,,,WA,United States,High
177.160559,1426.1425,0,28522.85,161,3,9,342,37,Adult,0,10/18/61,7325.5,F,N,S,1651 KINGSWAY CT STE 2,,EL RENO,,,OK,United States,Low
177.160559,1426.1425,0,28522.85,161,3,5,622,37,Adult,0,11/29/69,7325.5,F,N,S,16707 EARL PARK CT,,URBANA,,,IL,United States,Low
177.160559,1426.1425,0,28522.85,161,2,8,926,37,Adult,0,1/28/69,7325.5,F,N,S,67 MCMILLIAN RD NE,,PERRIS,,,CA,United States,Low
178.0519658,0,1041.604,20832.08,117,1,10,259,26,Young adult,2,11/17/35,10708.3,M,N,M,2191 EDGEWOAD,,BRONX,40.812998,-73.915647,NY,United States,High
178.0519658,0,1041.604,20832.08,117,2,7,535,26,Young adult,2,8/10/80,10708.3,M,N,M,954 DOLPHIN DR,,ABERDEEN,45.461999,-98.456295,SD,United States,High
178.0519658,1041.604,0,20832.08,117,1,8,841,26,Young adult,2,4/21/64,10708.3,M,N,M,1 CAROLYNS WAY,,NORTH LITTLE ROCK,,,AR,United States,Low
178.0519658,0,1041.604,20832.08,117,4,9,1111,26,Young adult,2,1/29/28,10708.3,M,N,M,3905 HYRIDGE DR,,HUNTSVILLE,,,AL,United States,High
178.0519658,1041.604,0,20832.08,117,3,5,1244,26,Young adult,2,10/18/58,10708.3,M,N,M,4461 S ROBBERSON AVE,,ANAMOOSE,,,ND,United States,Low
178.0519658,0,1041.604,20832.08,117,4,9,1379,26,Young adult,2,5/26/45,10708.3,M,N,M,1036 WOODVIEW DR,,PIPESTONE,43.999372,-96.319336,MN,United States,High
178.0519658,0,1041.604,20832.08,117,4,8,1519,26,Young adult,2,6/19/74,10708.3,M,N,M,PO BOX 1144,,DORCHESTER CENTER,42.293634,-71.069993,MA,United States,High
178.0519658,1041.604,0,20832.08,117,2,7,1662,26,Young adult,2,8/8/65,10708.3,M,N,M,9138 COMUNIDAD SERRANO,,DEVILS LAKE,48.110856,-98.857231,ND,United States,Low
178.0519658,1041.604,0,20832.08,117,4,7,1778,26,Young adult,2,10/20/25,10708.3,M,N,M,658 53RD ST SE,,WARNERS,,,NY,United States,Low
178.0519658,1041.604,0,20832.08,117,1,6,1894,26,Young adult,2,2/25/94,10708.3,M,N,M,1459 BOALCH AVE NW,,HOBOKEN,40.741928,-74.040971,NJ,United States,Low
178.0519658,1041.604,0,20832.08,117,2,9,2037,26,Young adult,2,7/10/65,10708.3,M,N,M,191 STATE ROUTE 51 PMB 488,,NINEVEH,,,IN,United States,Low
178.6075641,696.5695,0,13931.39,78,2,6,738,19,Young adult,1,12/16/74,81641.2,F,Y,M,5700 SUMNER CRK,,NEW HAVEN,,,CT,United States,Low
179.0876744,0,192.51925,7700.77,43,1,13,160,50,Adult,0,9/29/48,70908.7,M,N,M,137 WILMOT RD,,DORADO,,,PR,United States,Medium
179.0876744,0,192.51925,7700.77,43,1,13,435,50,Adult,1,5/2/82,70908.7,M,N,M,1021AP REGIS CT STE 1,,MINCO,35.310473,-97.948597,OK,United States,Medium
179.0876744,0,192.51925,7700.77,43,2,11,742,50,Adult,0,9/3/53,70908.7,M,N,M,198 N NW LOOP 323,,LITTLE VALLEY,,,NY,United States,Medium
179.0876744,0,192.51925,7700.77,43,2,11,1017,50,Adult,1,6/24/11,70908.7,M,N,M,9197 WH BURGES DR,,WHITINSVILLE,,,MA,United States,Medium
181.268125,0,1450.145,29002.9,160,1,6,494,20,Young adult,1,5/10/72,13829.4,F,N,M,88 LEE RD,,VIERA,,,FL,United States,High
181.268125,1450.145,0,29002.9,160,2,7,1492,19,Young adult,1,8/22/12,14085.5,F,N,M,18 W VINE ST,,GUANICA,,,PR,United States,Low
181.7726316,518.052,0,10361.04,57,2,5,82,53,Adult,2,10/19/76,57360.8,M,Y,M,639 CALLE BRISA TROPICAL,,WOODBRIDGE,,,CT,United States,Low
181.7726316,0,518.052,10361.04,57,3,10,357,53,Adult,2,5/3/65,57360.8,M,Y,M,725 LINCOLN AVE,,LITHONIA,,,GA,United States,Medium
181.7726316,0,518.052,10361.04,57,1,6,637,53,Adult,2,1/3/00,57360.8,M,Y,M,11040 HIGHWAY 19 # 3640,,CINCINNATI,39.125874,-84.475244,OH,United States,Medium
181.7726316,0,518.052,10361.04,57,1,7,942,53,Adult,2,5/28/16,57360.8,M,Y,M,PO BOX 1377,,BROCKET,,,ND,United States,Medium
181.7726316,0,518.052,10361.04,57,1,6,1164,53,Adult,2,3/12/38,57360.8,M,Y,M,732 N CAROLINA ST,,DALTON,,,OH,United States,High
181.7726316,0,518.052,10361.04,57,2,5,1306,53,Adult,2,7/11/50,57360.8,M,Y,M,HC 31 BOX 183,,NEWARK,40.722353,-74.168904,NJ,United States,High
181.7726316,0,518.052,10361.04,57,1,10,1445,53,Adult,2,3/12/72,57360.8,M,Y,M,843 EUCLID ST APT 101S,,KIRKLAND,47.709619,-122.209175,WA,United States,High
181.7726316,0,518.052,10361.04,57,5,7,1589,53,Adult,2,2/7/51,57360.8,M,Y,M,7941 WH BURGES DR,,SAN ANTONIO,,,TX,United States,High
181.7726316,0,518.052,10361.04,57,1,5,1711,53,Adult,2,7/16/78,57360.8,M,Y,M,2600 S GESSNER RD STE 304,,PHOENIX,,,AZ,United States,High
181.7726316,0,518.052,10361.04,57,1,5,1828,53,Adult,2,5/30/92,57360.8,M,Y,M,101 COBBS LN,,REFUGIO,,,TX,United States,High
181.7726316,518.052,0,10361.04,57,2,9,1943,53,Adult,2,8/27/32,57360.8,M,Y,M,40 CALLE OBREROS,,HAZLETON,40.951587,-75.974346,PA,United States,Low
181.8363636,0,100.01,2000.2,11,1,19,609,63,Adult,2,12/16/88,21021.6,M,Y,S,3100 AVENUE G,,FLUSHING,,,NY,United States,High
181.8363636,0,50.005,2000.2,11,1,11,913,63,Adult,2,10/16/16,21021.6,M,Y,S,226 CHURCH ST S,,GLADWIN,43.98182,-84.487025,MI,United States,Medium
181.8363636,1400.14,0,28002.8,154,3,9,1503,24,Young adult,0,1/10/06,43000,F,N,S,390 W BROADWAY ST,,BUTLER,,,NJ,United States,Low
182.4221154,948.595,0,18971.9,104,2,10,167,23,Young adult,2,1/27/05,3416.62,F,Y,S,925 E 2ND ST APT 1,,VALPARAISO,,,IN,United States,Low
182.4221154,948.595,0,18971.9,104,4,9,443,23,Young adult,2,2/9/21,3416.62,F,Y,S,99 OLD ROUTE 89,,ALBANY,,,NY,United States,Low
182.4221154,0,948.595,18971.9,104,3,5,750,23,Young adult,2,10/13/04,3416.62,F,Y,S,100 N CALVERT ST STE 204,,SUNBURY,40.870275,-76.783062,PA,United States,High
182.4221154,948.595,0,18971.9,104,5,9,1025,23,Young adult,2,1/16/46,3416.62,F,Y,S,100 ANDREWS DR,,APO,,,AE,United States,Low
182.4221154,0,948.595,18971.9,104,1,9,1190,23,Young adult,2,9/22/21,3416.62,F,Y,S,9 CALLE PRINCIPAL,,SEYMOUR,,,IN,United States,High
182.4221154,0,948.595,18971.9,104,3,6,1333,23,Young adult,2,1/12/34,3416.62,F,Y,S,2700 UTOPIA PKWY,,FAIRVIEW,,,NJ,United States,High
182.4221154,0,948.595,18971.9,104,2,9,1472,23,Young adult,2,3/18/15,3416.62,F,Y,S,14343 PARNELL RD,,TIPTON,,,IA,United States,High
182.4221154,948.595,0,18971.9,104,5,6,1615,23,Young adult,2,3/1/87,3416.62,F,Y,S,2380 GRAND AVE APT 1E,,FREEHOLD,40.26211,-74.279793,NJ,United States,Low
182.4221154,948.595,0,18971.9,104,1,5,1739,23,Young adult,2,8/21/30,3416.62,F,Y,S,180 PRESCOTT ST,,CORRALES,,,NM,United States,Low
182.4221154,948.595,0,18971.9,104,1,9,1856,23,Young adult,2,3/13/43,3416.62,F,Y,S,RR 10 BOX 461,,DUCK,,,WV,United States,Low
182.4221154,948.595,0,18971.9,104,4,9,1975,23,Young adult,2,4/15/82,3416.62,F,Y,S,2420 CHELSEA DR NW,,MIAMI,25.804717,-80.201431,FL,United States,Low
182.4626667,0,410.541,8210.82,45,5,15,42,51,Adult,1,4/27/31,97180.4,M,N,M,3922 US HIGHWAY 1,,HOLLIDAYSBURG,,,PA,United States,High
182.4626667,0,205.2705,8210.82,45,3,13,318,51,Adult,1,7/28/23,97180.4,M,N,M,24334 WILLOW PASS DR,,VICTORY MILLS,,,NY,United States,Medium
182.4626667,0,410.541,8210.82,45,3,19,597,51,Adult,1,7/30/25,97180.4,M,N,M,1 E GRANDVIEW DR,,SARCOXIE,,,MO,United States,High
182.4626667,0,410.541,8210.82,45,4,18,902,33,Adult,1,4/1/08,97180.4,M,N,M,50 E NORTH TEMPLE RM 1490,,BRIGHTON,,,IL,United States,High
183.6918367,0,450.045,9000.9,49,3,15,246,29,Young adult,0,8/1/24,80221.2,M,N,S,158 NORTH AVE,,DEVILS LAKE,48.110856,-98.857231,ND,United States,High
183.8576786,1029.603,0,20592.06,112,1,8,63,50,Adult,2,6/16/26,42750.3,M,Y,M,19 101ST AVE,,LA QUINTA,,,CA,United States,Medium
183.8576786,1029.603,0,20592.06,112,2,7,337,50,Adult,2,9/28/61,42750.3,M,Y,M,129 CALLE SAN RAFAEL,,SAN ANTONIO,,,PR,United States,Low
183.8576786,0,1029.603,20592.06,112,1,8,617,50,Adult,2,7/21/76,42750.3,M,Y,M,2 HORSESHOE BEND RD,,FORKED RIVER,,,NJ,United States,High
183.8576786,0,1029.603,20592.06,112,2,8,921,50,Adult,2,1/2/34,42750.3,M,Y,M,2024AK N 7TH ST STE 101,,CINCINNATI,,,OH,United States,High
184.3041905,967.597,0,19351.94,105,3,6,690,50,Adult,0,5/6/85,57942.4,F,N,M,RR 5 BOX 211A,,MOUNT PLEASANT,,,SC,United States,Medium
187.51875,1500.15,0,30003,160,1,9,800,24,Young adult,1,1/14/16,40120,F,N,M,1549 EXPOSITION BLVD APT 1,,CASSVILLE,,,GA,United States,Low
188.1140476,1185.1185,0,23702.37,126,4,10,142,56,Adult,0,5/16/34,98056.3,F,N,M,PO BOX 766,,CIALES,,,PR,United States,Medium
188.1140476,1185.1185,0,23702.37,126,5,9,417,56,Adult,0,9/20/66,98056.3,F,N,M,695 3RD ST SW,,VEGA BAJA,,,PR,United States,Low
188.1140476,1185.1185,0,23702.37,126,5,6,712,56,Adult,0,6/9/93,98056.3,F,N,M,2322 E FIR ST,,WEST PALM BCH,,,FL,United States,Low
188.1140476,1185.1185,0,23702.37,126,5,5,999,56,Adult,0,2/21/53,98056.3,F,N,M,140 CALLE OTONO,,SCHOFIELD,,,WI,United States,Low
188.3045714,0,988.599,19771.98,105,3,8,721,50,Adult,1,7/24/88,33084.3,F,Y,S,225 E FREJAL AVE,,MASON,,,OH,United States,High
188.3305195,1450.145,0,29002.9,154,3,5,1646,24,Young adult,0,4/9/60,38000,F,N,S,5692 E BEECHWOOD AVE,,COLFAX,31.524157,-92.704325,LA,United States,Low
194.2746809,0,228.27275,9130.91,47,2,11,466,13,Child,1,5/14/43,20818.5,M,N,M,2767 BRIARGROVE DR APT 549,,CARMICHAEL,,,CA,United States,Medium
194.2746809,0,228.27275,9130.91,47,4,13,1044,13,Child,1,2/1/31,20818.5,M,N,M,797 W MOUNT CARMEL RD,,WINDSOR LOCKS,41.932197,-72.629266,CT,United States,Medium
197.0951887,1044.6045,0,20892.09,106,1,8,223,63,Adult,0,11/14/93,74530.8,F,N,S,6460 MIDDLE RD,,LANSE,46.753731,-88.451067,MI,United States,Low
197.0951887,0,1044.6045,20892.09,106,2,6,499,63,Adult,0,4/23/55,74530.8,F,N,S,1387 JIM MCCALL RD,,BERRIEN SPRGS,,,MI,United States,High
197.0951887,0,1044.6045,20892.09,106,3,6,805,63,Adult,0,7/8/12,74530.8,F,N,S,12601 RICHARDSVILLE CIR,,HUNTSVILLE,34.733646,-86.585312,AL,United States,High
197.0951887,1044.6045,0,20892.09,106,2,7,1075,63,Adult,0,5/22/08,74530.8,F,N,S,25 WESTCHESTER SQ FRNT 1,,YAUCO,,,PR,United States,Low
197.0951887,1044.6045,0,20892.09,106,3,8,1217,63,Adult,0,5/17/53,74530.8,F,N,S,308 PLUM CREEK RD,,KANEOHE,21.416581,-157.802084,HI,United States,Low
197.0951887,0,1044.6045,20892.09,106,2,6,1357,63,Adult,0,2/6/41,74530.8,F,N,S,1529 N FLORIDA MANGO RD,,CORTLAND,42.597652,-76.176894,NY,United States,High
197.0951887,1044.6045,0,20892.09,106,4,7,1497,63,Adult,0,2/24/77,74530.8,F,N,S,PO BOX 7293,,MAHASKA,,,KS,United States,Low
197.0951887,0,1044.6045,20892.09,106,5,5,1640,63,Adult,0,2/13/22,74530.8,F,N,S,1540 PONTIAC AVE STE 2,,HUNTSVILLE,34.733646,-86.585312,AL,United States,High
197.0951887,0,1044.6045,20892.09,106,5,7,1762,63,Adult,0,11/19/65,74530.8,F,N,S,RR 1 BOX 19,,BRADFORD,,,MA,United States,High
197.0951887,0,1044.6045,20892.09,106,3,10,1878,63,Adult,0,8/29/30,74530.8,F,N,S,3100 BROADWAY ST STE 101B,,SHATTUCK,,,OK,United States,High
197.0951887,0,1044.6045,20892.09,106,5,8,2021,63,Adult,0,12/1/45,74530.8,F,N,S,2 MT OLIVE LN,,EAST GREENBUSH,,,NY,United States,High
197.5539726,721.072,0,14421.44,73,1,9,161,40,Adult,0,4/21/61,94928.3,M,N,S,4800 BUFORD HWY,,ANN ARBOR,42.276477,-83.774139,MI,United States,Low
197.5539726,721.072,0,14421.44,73,1,9,436,40,Adult,0,9/16/55,94928.3,M,N,S,84 RYAN CT,,MUSCATINE,41.422097,-91.04682,IA,United States,Low
197.5539726,0,721.072,14421.44,73,5,8,743,40,Adult,0,6/19/94,94928.3,M,N,S,27102 DRY CREEK RD,,HUNTINGTON,,,NY,United States,High
197.5539726,0,721.072,14421.44,73,3,5,1018,40,Adult,0,4/9/53,94928.3,M,N,S,97 WOODLAKE DR APT 114,,DE MOSSVILLE,,,KY,United States,High
200.02,0,400.04,8000.8,40,5,18,1096,20,Young adult,0,2/26/24,96681,M,Y,M,PO BOX 11208,,LEECHBURG,,,PA,United States,High
202.687,0,304.0305,6080.61,30,2,18,108,63,Adult,1,12/21/21,66000,F,Y,M,1366 CULLEN AVE,,MATTESON,,,IL,United States,High
202.687,0,152.01525,6080.61,30,1,11,383,67,Senior,1,10/7/75,70000,F,Y,M,3955 51ST ST APT 1A,,GRAND RAPIDS,,,MI,United States,Medium
202.687,0,152.01525,6080.61,30,5,13,664,44,Adult,1,8/29/00,68000,F,Y,M,1563 11TH ST NE,,OXFORD,,,OH,United States,Medium
202.687,0,152.01525,6080.61,30,3,11,967,59,Adult,1,8/14/33,78000,F,Y,M,HC 4 BOX 4170,,FLUSHING,,,NY,United States,Medium
202.687,0,304.0305,6080.61,30,2,15,1172,47,Adult,1,3/24/70,83287,F,Y,M,8140AQ KNUE RD STE 200,,CINCINNATI,,,OH,United States,Medium
202.687,0,152.01525,6080.61,30,5,10,1314,52,Adult,1,12/8/99,83287,F,Y,M,L16 CALLE 21,,SPRING,,,TX,United States,Medium
202.687,0,304.0305,6080.61,30,4,19,1453,48,Adult,1,9/22/81,77000,F,Y,M,150 BROADWAY PMB 20010,,SAGAMORE BEACH,,,MA,United States,High
202.687,0,304.0305,6080.61,30,1,19,1597,63,Adult,1,11/25/34,80000,F,Y,M,12513 S 193RD EAST AVE,,BRONX,40.822368,-73.900718,NY,United States,High
202.687,0,152.01525,6080.61,30,3,12,1720,56,Adult,1,9/22/20,78000,F,Y,M,123 CORPORATE DR,,CABOT,,,AR,United States,Medium
202.687,0,152.01525,6080.61,30,3,10,1837,49,Adult,1,9/21/98,83287,F,Y,M,110 THROOP AVE,,FLUSHING,,,NY,United States,Medium
202.687,0,304.0305,6080.61,30,1,15,1951,46,Adult,1,10/27/90,83287,F,Y,M,7417 WH BURGES DR,,WORCESTER,,,NY,United States,High
204.4204,0,1022.102,20442.04,100,3,9,199,45,Adult,1,10/25/47,66000,F,Y,S,401 BOSLEY AVE RM 405,,PHOENIX,,,AZ,United States,High
204.4204,0,1022.102,20442.04,100,2,7,476,47,Adult,1,5/2/67,83287,F,Y,S,I203 STIMSON ST,,CAGUAS,,,PR,United States,High
204.4204,0,1022.102,20442.04,100,2,10,782,45,Adult,1,8/19/32,77000,F,Y,S,PO BOX 869,,ORLEANS,,,MA,United States,High
206.270625,0,1650.165,33003.3,160,1,9,1352,21,Young adult,1,2/14/53,30000,F,N,M,PSC 7 BOX 1286,,BOSTON,,,MA,United States,High
206.34064,0,1289.629,25792.58,125,1,9,126,40,Adult,2,10/4/63,52957,F,Y,M,20 SHERMAN PATH APT A,,OSWEGO,,,NY,United States,High
206.34064,0,1289.629,25792.58,125,4,7,402,40,Adult,2,7/22/70,52957,F,Y,M,C12 VILLA ALBA,,LONG BEACH,,,WA,United States,High
206.34064,0,1289.629,25792.58,125,3,9,688,40,Adult,2,11/21/47,52957,F,Y,M,3095 AUTUMN LAKE DR,,NORMAN,35.227019,-97.459235,OK,United States,High
206.34064,0,1289.629,25792.58,125,1,5,985,40,Adult,2,3/21/83,52957,F,Y,M,5334 S 1000 W,,CHESTER,,,MA,United States,High
207.3046914,0,839.584,16791.68,81,1,6,21,52,Adult,1,3/27/63,57063,F,Y,M,900 GABBEN LN,,RAHWAY,40.612345,-74.275844,NJ,United States,Medium
207.3046914,0,839.584,16791.68,81,5,5,299,52,Adult,1,7/20/09,57063,F,Y,M,26 CAROLYN TER,,HUNTSVILLE,34.733646,-86.585312,AL,United States,High
207.3046914,839.584,0,16791.68,81,2,7,577,52,Adult,1,3/14/84,57063,F,Y,M,1889 SAYBROOK RD,,CAROLINA,,,PR,United States,Low
207.3046914,0,839.584,16791.68,81,3,8,882,52,Adult,1,10/11/59,57063,F,Y,M,RR 3 BOX 2228,,HOUSTON,,,TX,United States,High
207.4676596,0,487.549,9750.98,47,5,15,364,18,Young adult,1,1/18/64,3933.74,M,N,M,584 BARKEYVILLE RD,,HARRISBURG,40.270911,-76.886034,PA,United States,High
207.4676596,0,243.7745,9750.98,47,5,10,644,18,Young adult,1,2/23/86,3933.74,M,N,M,3031 HOLSTON SHORES DR,,SACRAMENTO,,,CA,United States,Medium
209.3232558,0,225.0225,9000.9,43,3,11,1237,33,Adult,0,4/1/30,84479.2,M,N,S,101 SHAWNEE DR,,OAKLAND,,,CA,United States,Medium
214.3805128,0,418.042,8360.84,39,5,19,927,28,Young adult,1,12/20/64,63900.9,M,N,M,2154 N FLORIDA MANGO RD,,LEDGEWOOD,,,NJ,United States,High
214.3805128,0,418.042,8360.84,39,2,17,1296,28,Young adult,1,12/27/24,63900.9,M,N,M,370 CARR 165,,CABO ROJO,,,PR,United States,High
214.3805128,0,209.021,8360.84,39,5,11,1430,28,Young adult,1,7/6/71,63900.9,M,N,M,2 CLOVER LANE CT,,RHINEBECK,,,NY,United States,Medium
217.879,762.5765,0,15251.53,70,3,6,100,48,Adult,1,3/31/12,2067.82,M,N,M,PO BOX 28126,,ALPENA,45.064883,-83.434871,MI,United States,Low
217.879,762.5765,0,15251.53,70,3,8,375,48,Adult,1,6/8/21,2067.82,M,N,M,444 OAK HOLLOW DR APT 102,,MARSHALLVILLE,,,GA,United States,Low
217.879,762.5765,0,15251.53,70,3,9,656,48,Adult,1,5/31/83,2067.82,M,N,M,701 1ST AVE,,ELMSFORD,,,NY,United States,Low
217.879,762.5765,0,15251.53,70,5,5,960,48,Adult,1,9/30/78,2067.82,M,N,M,40786 OAKLAND CT,,DALLAS,,,TX,United States,Low
217.879,0,762.5765,15251.53,70,5,7,1170,48,Adult,1,12/16/14,2067.82,M,N,M,6712 KIMBALL DR STE 100,,GROVE CITY,,,PA,United States,Medium
217.879,762.5765,0,15251.53,70,4,5,1312,48,Adult,1,1/20/42,2067.82,M,N,M,1 KINGS DAUGHTERS DR,,WEST ROXBURY,42.258903,-71.159547,MA,United States,Medium
217.879,0,762.5765,15251.53,70,2,9,1451,48,Adult,1,5/30/97,2067.82,M,N,M,1801 SAWMILL RD,,EAST DURHAM,,,NY,United States,High
217.879,0,762.5765,15251.53,70,2,10,1595,48,Adult,1,2/10/44,2067.82,M,N,M,15100 33RD AVE,,CENTER,31.779526,-94.183693,TX,United States,High
217.879,0,762.5765,15251.53,70,3,8,1718,48,Adult,1,7/10/58,2067.82,M,N,M,100 CANTERBURY CT,,APO,,,AE,United States,High
217.879,762.5765,0,15251.53,70,5,10,1835,48,Adult,1,9/27/94,2067.82,M,N,M,77 LAKE ST,,MIAMI,,,FL,United States,Low
217.879,762.5765,0,15251.53,70,4,9,1949,48,Adult,1,12/14/64,2067.82,M,N,M,102 BRANDYWINE DR NE APT K1,,SANDY LAKE,,,PA,United States,Low
218.7173913,0,251.525,5030.5,23,2,19,4,25,Young adult,2,1/16/79,52004.8,F,N,M,RR 1 BOX 57B,,MONTGOMERY,33.593192,-86.270005,AL,United States,High
218.7173913,0,125.7625,5030.5,23,1,11,281,25,Young adult,2,8/17/40,52004.8,F,N,M,3699 SAYRE ST,,SEATTLE,47.690691,-122.350139,WA,United States,Medium
218.7173913,0,251.525,5030.5,23,2,20,559,25,Young adult,2,2/17/13,52004.8,F,N,M,35 S LAUREL RD,,JACKSONPORT,,,AR,United States,High
218.7173913,0,251.525,5030.5,23,3,18,865,25,Young adult,2,12/5/71,52004.8,F,N,M,B1 CALLE MILAGROSA,,MIAMI,,,FL,United States,High
218.7173913,0,125.7625,5030.5,23,2,14,2060,25,Young adult,2,7/9/23,52004.8,F,N,M,716 N 137TH ST,,COVINGTON,47.386649,-122.202476,WA,United States,Medium
218.771875,0,1750.175,35003.5,160,4,7,1212,21,Young adult,1,4/10/86,13829.4,F,N,M,152 CHESTNUT ST,,REEDER,,,ND,United States,High
221.0222,552.5555,0,11051.11,50,1,7,23,43,Adult,1,5/29/66,7737.94,F,N,S,1055 OVINGTON AVE,,BELCOURT,,,ND,United States,Low
221.0222,552.5555,0,11051.11,50,2,10,301,43,Adult,1,3/30/00,7737.94,F,N,S,199 W AVENUE A,,SAINT PETERSBURG,,,FL,United States,Low
221.0222,0,552.5555,11051.11,50,5,5,580,43,Adult,1,4/17/61,7737.94,F,N,S,6429 W BORTNER ST,,CINCINNATI,,,OH,United States,Medium
221.0222,0,552.5555,11051.11,50,5,7,885,43,Adult,1,9/11/04,7737.94,F,N,S,966 E CHICAGO ST,,FISHERS,,,IN,United States,High
221.1333333,0,298.53,5970.6,27,5,19,728,22,Young adult,2,7/5/14,72583,F,Y,S,177 W 48TH ST APT 5,,GUYMON,,,OK,United States,High
222.061068,1143.6145,0,22872.29,103,2,9,124,22,Young adult,0,4/1/17,39461,F,N,S,293 NORTH ST APT 2,,BALL GROUND,,,GA,United States,Low
222.061068,0,1143.6145,22872.29,103,4,6,399,22,Young adult,0,4/15/08,39461,F,N,S,5215 W US HIGHWAY 82,,ELY,,,NV,United States,High
222.061068,1143.6145,0,22872.29,103,2,6,683,22,Young adult,0,11/11/85,39461,F,N,S,363AU S MAIN ST STE 345,,SEATTLE,47.539842,-122.38704,WA,United States,Low
222.061068,0,1143.6145,22872.29,103,4,7,984,22,Young adult,0,9/4/17,39461,F,N,S,98 WATER ST,,GARDENA,,,CA,United States,High
222.061068,1143.6145,0,22872.29,103,3,10,1182,22,Young adult,0,5/15/05,39461,F,N,S,101 DRAKE ST,,LUDOWICI,,,GA,United States,Low
222.061068,1143.6145,0,22872.29,103,3,8,1324,22,Young adult,0,6/13/02,39461,F,N,S,786 THOMPSON RUN RD,,DETROIT,,,AL,United States,Low
222.061068,1143.6145,0,22872.29,103,4,9,1463,22,Young adult,0,5/10/64,39461,F,N,S,PO BOX 106,,FAYETTEVILLE,,,NC,United States,Low
222.061068,1143.6145,0,22872.29,103,5,5,1607,22,Young adult,0,10/13/79,39461,F,N,S,3 HORIZON RD PH 1,,HARROLD,,,TX,United States,Low
222.061068,1143.6145,0,22872.29,103,1,6,1731,22,Young adult,0,6/16/60,39461,F,N,S,265 HATHAWAY DR STE 1,,FLUSHING,,,NY,United States,Low
222.061068,1143.6145,0,22872.29,103,5,8,1847,22,Young adult,0,7/20/73,39461,F,N,S,239 LOGGING TRL,,MATTOON,39.483585,-88.350372,IL,United States,Low
222.061068,1143.6145,0,22872.29,103,4,5,1961,22,Young adult,0,3/24/07,39461,F,N,S,18 W 10TH ST APT 3,,HOBOKEN,40.741928,-74.040971,NJ,United States,Low
